,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
122,Mited EXL,,1.22  1.50  0.96,244  283  208,59  34  25,/  44  21  23  /,24  17  7,+15  +13  +2,74%  80%  68%,174  206  140,30%  31%  28%,8  5  3,2  0  2,+6  +5  +1,2.0,1.0,Feniz EXL,,1.20  1.04  1.40,236  223  255,17  9  8,/  13  7  6  /,5  4  1,+4  +2  +2,67%  67%  67%,168  151  190,21%  18%  25%,3  1  2,3  2  1,0  -1  +1,Mited EXL,,1.17  1.63  0.71,248  325  173,23  16  7,/  17  7  10  /,8  4  4,+6  +9  -3,69%  85%  54%,181  247  115,36%  42%  27%,1  1  0,0  0  0,+1  +1  0,Mited EXL,,1.61  1.97  1.32,304  369  250,23  12  11,/  10  4  6  /,6  6  0,+13  +8  +5,91%  100%  83%,219  274  173,32%  28%  38%,5  3  2,1  0  1,+4  +3  +1,,,,,,,,,,,,,,
123,Jow EXL,,1.00  0.97  1.02,193  189  197,48  25  23,/  48  23  25  /,14  6  8,0  +2  -2,71%  74%  68%,134  130  138,42%  40%  44%,4  3  1,3  1  2,+1  +2  -1,13.0,8.0,jfoeN EXL,,1.04  0.84  1.30,207  134  305,16  7  9,/  12  6  6  /,3  1  2,+4  +1  +3,76%  83%  67%,136  77  215,27%  29%  26%,1  0  1,4  3  1,-3  -3  0,theory EXL,,1.06  1.54  0.59,149  175  124,15  10  5,/  17  6  11  /,8  6  2,-2  +4  -6,73%  92%  54%,111  143  78,31%  38%  20%,1  0  1,0  0  0,+1  0  +1,Jow EXL,,1.02  0.86  1.15,224  248  205,19  10  9,/  16  8  8  /,6  1  5,+3  +2  +1,77%  70%  83%,156  171  144,48%  39%  64%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,
124,theory EXL,,0.95  1.11  0.78,175  200  146,42  27  15,/  47  22  25  /,25  13  12,-5  +5  -10,72%  83%  62%,124  146  102,28%  30%  25%,5  3  2,4  2  2,+1  +1  0,12.0,14.0,Jow EXL,,1.03  1.00  1.06,179  181  178,12  7  5,/  13  7  6  /,5  4  1,-1  0  -1,67%  83%  44%,125  125  125,36%  37%  36%,0  0  0,1  0  1,-1  0  -1,jfoeN EXL,,0.95  1.09  0.81,192  237  148,17  11  6,/  18  8  10  /,9  5  4,-1  +3  -4,73%  85%  62%,137  148  125,33%  29%  39%,3  3  0,8  3  5,-5  0  -5,Feniz EXL,,0.87  0.73  0.98,181  173  188,14  6  8,/  17  8  9  /,1  1  0,-3  -2  -1,73%  60%  83%,104  100  108,27%  31%  23%,3  0  3,4  2  2,-1  -2  +1,,,,,,,,,,,,,,
125,jfoeN EXL,,0.90  1.01  0.83,177  195  161,45  27  18,/  46  21  25  /,14  8  6,-1  +6  -7,68%  77%  59%,121  119  125,27%  25%  30%,5  4  1,14  7  7,-9  -3  -6,13.0,9.0,theory EXL,,0.95  1.04  0.84,200  256  126,15  11  4,/  15  9  6  /,5  3  2,0  +2  -2,67%  75%  56%,136  165  98,35%  30%  50%,4  3  1,2  2  0,+2  +1  +1,Jow EXL,,0.95  1.06  0.84,175  150  202,17  8  9,/  19  8  11  /,3  1  2,-2  0  -2,69%  69%  69%,123  105  142,43%  47%  41%,1  1  0,1  0  1,0  +1  -1,theory EXL,,0.84  0.75  0.92,175  166  184,12  6  6,/  15  7  8  /,12  4  8,-3  -1  -2,77%  80%  75%,129  127  131,20%  21%  19%,0  0  0,2  0  2,-2  0  -2,,,,,,,,,,,,,,
126,Feniz EXL,,0.90  0.94  0.86,192  220  159,45  27  18,/  51  23  28  /,10  7  3,-6  +4  -10,68%  71%  65%,124  138  109,22%  23%  22%,9  4  5,15  6  9,-6  -2  -4,,,Mited EXL,,0.88  0.90  0.85,181  165  203,13  6  7,/  17  10  7  /,10  7  3,-4  -4  0,62%  58%  67%,117  105  133,17%  19%  14%,2  1  1,1  0  1,+1  +1  0,Feniz EXL,,0.63  1.05  0.21,160  253  67,14  12  2,/  21  8  13  /,4  2  2,-7  +4  -11,65%  85%  46%,105  155  55,21%  24%  15%,3  3  0,8  2  6,-5  +1  -6,jfoeN EXL,,0.71  1.11  0.38,133  214  66,12  9  3,/  16  7  9  /,2  2  0,-4  +2  -6,55%  60%  50%,90  130  56,19%  18%  22%,1  1  0,2  1  1,-1  0  -1,,,,,,,,,,,,,,
127,Maka CHI,,1.27  1.43  1.10,235  249  224,56  31  25,/  41  17  24  /,27  19  8,+15  +14  +1,74%  88%  60%,156  163  148,24%  23%  24%,4  2  2,2  0  2,+2  +2  0,,,Maka CHI,,1.14  1.10  1.18,220  256  194,16  8  8,/  13  6  7  /,5  4  1,+3  +2  +1,62%  78%  50%,139  154  128,15%  13%  16%,2  1  1,0  0  0,+2  +1  +1,Maka CHI,,1.24  1.76  0.73,242  289  197,22  15  7,/  15  4  11  /,7  6  1,+7  +11  -4,69%  92%  46%,166  197  136,27%  25%  31%,2  1  1,1  0  1,+1  +1  0,Maka CHI,,1.43  1.45  1.40,244  201  296,18  8  10,/  13  7  6  /,15  9  6,+5  +1  +4,91%  92%  90%,159  134  189,29%  32%  28%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,
128,Javiierhh CHI,,1.05  1.13  0.94,185  193  180,45  24  21,/  45  17  28  /,28  15  13,0  +7  -7,75%  82%  69%,127  138  116,24%  21%  30%,4  0  4,11  5  6,-7  -5  -2,,,pandejalea CHI,,1.12  0.92  1.28,301  283  316,21  8  13,/  16  8  8  /,1  1  0,+5  0  +5,76%  89%  67%,197  179  211,26%  18%  32%,6  2  4,2  1  1,+4  +1  +3,Toro CHI,,1.18  1.58  0.77,206  238  175,20  13  7,/  16  5  11  /,12  10  2,+4  +8  -4,73%  85%  62%,135  166  104,44%  47%  40%,1  1  0,1  0  1,0  +1  -1,Javiierhh CHI,,1.25  1.30  1.19,245  233  261,19  10  9,/  15  6  9  /,9  5  4,+4  +4  0,86%  92%  80%,162  163  161,28%  22%  46%,2  0  2,3  1  2,-1  -1  0,,,,,,,,,,,,,,
129,pandejalea CHI,,1.03  1.04  1.01,250  250  251,58  28  30,/  52  25  27  /,9  6  3,+6  +3  +3,77%  85%  69%,162  167  158,25%  22%  28%,20  13  7,10  5  5,+10  +8  +2,,,Toro CHI,,1.06  0.69  1.34,180  92  246,13  3  10,/  13  6  7  /,7  1  6,0  -3  +3,76%  67%  83%,109  56  149,32%  38%  31%,2  0  2,1  0  1,+1  0  +1,Javiierhh CHI,,1.14  1.54  0.73,176  204  149,16  10  6,/  16  4  12  /,12  8  4,0  +6  -6,65%  77%  54%,118  151  85,15%  18%  11%,2  0  2,1  0  1,+1  0  +1,pandejalea CHI,,0.94  1.01  0.86,198  187  212,16  8  8,/  16  8  8  /,0  0  0,0  0  0,68%  67%  70%,133  154  108,34%  32%  38%,5  3  2,4  3  1,+1  0  +1,,,,,,,,,,,,,,
130,Toro CHI,,1.00  1.07  0.88,181  177  188,45  24  21,/  48  20  28  /,26  16  10,-3  +4  -7,72%  76%  69%,118  116  120,31%  33%  30%,4  2  2,2  0  2,+2  +2  0,,,Ryu CHI,,0.78  1.22  0.46,139  260  48,10  8  2,/  17  7  10  /,2  2  0,-7  +1  -8,62%  67%  58%,89  161  34,33%  44%  18%,1  1  0,0  0  0,+1  +1  0,pandejalea CHI,,1.03  1.19  0.88,252  285  220,21  12  9,/  20  9  11  /,8  5  3,+1  +3  -2,85%  100%  69%,159  170  148,20%  19%  21%,9  8  1,4  1  3,+5  +7  -2,Toro CHI,,0.76  0.95  0.53,157  174  137,12  8  4,/  19  9  10  /,7  5  2,-7  -1  -6,68%  75%  60%,106  106  107,20%  21%  19%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
131,Ryu CHI,,0.72  0.99  0.47,137  186  91,32  22  10,/  53  22  31  /,3  3  0,-21  0  -21,61%  71%  51%,95  125  66,36%  41%  28%,6  5  1,6  2  4,0  +3  -3,,,Javiierhh CHI,,0.76  0.56  0.91,135  121  147,10  4  6,/  14  7  7  /,7  2  5,-4  -3  -1,76%  78%  75%,101  88  111,39%  25%  53%,0  0  0,7  4  3,-7  -4  -3,Ryu CHI,,0.74  1.01  0.47,142  168  117,13  8  5,/  19  7  12  /,1  1  0,-6  +1  -7,58%  69%  46%,101  124  79,36%  31%  44%,3  2  1,2  0  2,+1  +2  -1,Ryu CHI,,0.63  0.74  0.49,130  149  107,9  6  3,/  17  8  9  /,0  0  0,-8  -2  -6,64%  75%  50%,95  100  88,37%  47%  25%,2  2  0,4  2  2,-2  0  -2,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
