,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
118,dom Argo,,0.91  0.98  0.90,202  206  204,48  24  24,/  55  25  30  /,20  11  9,-7  -1  -6,63%  64%  63%,137  136  137,30%  25%  36%,5  1  4,8  4  4,-3  -3  0,,,dom Argo,,0.96  0.73  1.18,219  143  296,17  6  11,/  19  9  10  /,6  2  4,-2  -3  +1,58%  58%  58%,145  95  194,27%  14%  42%,4  1  3,4  2  2,0  -1  +1,Pain Argo,,0.68  1.25  0.34,192  315  120,10  7  3,/  16  5  11  /,7  4  3,-6  +2  -8,58%  86%  42%,132  231  74,28%  35%  19%,1  0  1,8  2  6,-7  -2  -5,MICKNUTTY333 Argo,,1.02  0.81  1.24,205  148  263,19  7  12,/  19  10  9  /,4  0  4,0  -3  +3,71%  43%  100%,120  87  154,27%  29%  26%,6  2  4,2  1  1,+4  +1  +3,,,,,,,,,,,,,,
119,Core Argo,,0.88  1.03  0.77,153  193  127,43  24  19,/  47  19  28  /,26  12  14,-4  +5  -9,77%  82%  74%,92  112  75,27%  32%  23%,5  3  2,7  2  5,-2  +1  -3,,,Pain Argo,,0.88  0.38  1.39,160  129  192,14  4  10,/  17  11  6  /,5  4  1,-3  -7  +4,71%  58%  83%,112  93  131,21%  19%  24%,2  1  1,3  3  0,-1  -2  +1,Core Argo,,0.46  0.77  0.28,120  143  108,9  4  5,/  17  5  12  /,5  3  2,-8  -1  -7,58%  71%  50%,69  88  57,21%  30%  18%,0  0  0,2  0  2,-2  0  -2,dom Argo,,0.96  1.01  0.91,209  252  167,20  12  8,/  21  12  9  /,11  8  3,-1  0  -1,71%  64%  79%,129  150  107,29%  29%  29%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,jzz MIBR,,1.54  1.46  1.27,291  278  314,37  24  13,/  21  15  6  /,11  9  2,+16  +9  +7,86%  88%  82%,179  180  177,28%  29%  27%,8  5  3,3  3  0,+5  +2  +3,2.0,0.0,jzz MIBR,,1.84  2.01  0.82,301  332  118,16  15  1,/  6  5  1  /,8  7  1,+10  +10  0,93%  100%  50%,201  226  53,27%  26%  100%,1  1  0,0  0  0,+1  +1  0,frz MIBR,,1.32  0.49  2.43,300  133  523,22  6  16,/  15  10  5  /,5  1  4,+7  -4  +11,76%  58%  100%,198  80  354,46%  55%  43%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,RgLMeister MIBR,,1.38  1.31  1.85,240  220  268,30  19  11,/  17  11  6  /,12  7  5,+13  +8  +5,80%  75%  91%,163  159  174,40%  44%  34%,0  0  0,1  1  0,-1  -1  0,13.0,1.0,RgLMeister MIBR,,1.58  1.42  2.55,268  203  660,14  9  5,/  5  4  1  /,2  2  0,+9  +5  +4,79%  75%  100%,185  158  353,32%  35%  27%,0  0  0,0  0  0,0  0  0,jzz MIBR,,1.25  0.91  1.71,280  223  357,21  9  12,/  15  10  5  /,3  2  1,+6  -1  +7,81%  75%  89%,164  134  204,29%  35%  24%,7  4  3,3  3  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,artzin MIBR,,1.20  1.40  0.53,248  289  100,30  26  4,/  23  15  8  /,4  2  2,+7  +11  -4,80%  83%  73%,140  171  71,13%  13%  11%,6  4  2,8  5  3,-2  -1  -1,13.0,8.0,artzin MIBR,,1.47  1.65  0.43,340  372  153,18  17  1,/  10  8  2  /,1  1  0,+8  +9  -1,93%  92%  100%,177  193  80,11%  12%  0%,5  4  1,3  3  0,+2  +1  +1,RgLMeister MIBR,,1.18  1.21  1.15,212  236  181,16  10  6,/  12  7  5  /,10  5  5,+4  +3  +1,81%  75%  89%,149  160  134,50%  55%  43%,0  0  0,1  1  0,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,frz MIBR,,1.18  0.75  1.83,253  166  471,33  15  18,/  23  17  6  /,6  1  5,+10  -2  +12,77%  67%  100%,174  104  326,47%  50%  44%,4  2  2,3  3  0,+1  -1  +2,,,Mazin MIBR,,1.14  1.15  1.10,131  143  66,7  6  1,/  8  7  1  /,4  4  0,-1  -1  0,100%  100%  100%,92  102  35,47%  54%  0%,0  0  0,2  1  1,-2  -1  -1,Mazin MIBR,,1.00  1.22  0.70,149  176  114,11  8  3,/  12  6  6  /,8  2  6,-1  +2  -3,86%  92%  78%,104  121  81,52%  69%  33%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Mazin MIBR,,1.07  1.19  0.90,140  159  105,18  14  4,/  20  13  7  /,12  6  6,-2  +1  -3,91%  96%  82%,99  112  72,50%  62%  29%,0  0  0,2  1  1,-2  -1  -1,,,frz MIBR,,1.04  1.01  1.23,205  199  241,11  9  2,/  8  7  1  /,1  0  1,+3  +2  +1,79%  75%  100%,138  128  200,48%  47%  50%,2  2  0,1  1  0,+1  +1  0,artzin MIBR,,0.93  1.15  0.64,155  207  88,12  9  3,/  13  7  6  /,3  1  2,-1  +2  -3,71%  75%  67%,115  149  69,17%  17%  17%,1  0  1,5  2  3,-4  -2  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,cortezia RED,,0.80  1.35  0.73,196  272  158,25  11  14,/  30  10  20  /,9  1  8,-5  +1  -6,54%  45%  58%,120  173  95,52%  69%  43%,2  1  1,7  2  5,-5  -1  -4,,,gaabxx RED,,0.85  0.59  0.89,242  195  250,10  2  8,/  12  2  10  /,1  0  1,-2  0  -2,64%  100%  58%,168  163  169,50%  100%  46%,1  0  1,0  0  0,+1  0  +1,axeddy RED,,1.07  0.88  1.22,229  235  225,15  7  8,/  15  8  7  /,7  3  4,0  -1  +1,76%  67%  83%,151  157  147,16%  18%  15%,3  1  2,2  1  1,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,gaabxx RED,,0.77  0.72  0.73,187  151  187,19  7  12,/  29  9  20  /,10  4  6,-10  -2  -8,63%  73%  58%,129  110  137,27%  14%  33%,1  0  1,1  0  1,0  0  0,,,cortezia RED,,0.72  1.90  0.53,208  450  168,10  3  7,/  13  2  11  /,3  1  2,-3  +1  -4,50%  50%  50%,128  293  100,45%  60%  40%,1  0  1,4  0  4,-3  0  -3,cortezia RED,,0.88  0.80  0.93,184  233  149,15  8  7,/  17  8  9  /,6  0  6,-2  0  -2,57%  44%  67%,115  147  90,58%  73%  46%,1  1  0,3  2  1,-2  -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,axeddy RED,,0.73  0.70  0.79,193  224  190,22  8  14,/  29  10  19  /,10  4  6,-7  -2  -5,69%  73%  67%,132  146  125,18%  18%  18%,5  2  3,3  1  2,+2  +1  +1,,,axeddy RED,,0.39  0.52  0.37,157  173  155,7  1  6,/  14  2  12  /,3  1  2,-7  -1  -6,57%  100%  50%,102  99  103,21%  20%  21%,2  1  1,1  0  1,+1  +1  0,CTC RED,,0.83  0.37  1.18,184  124  231,13  3  10,/  16  9  7  /,2  1  1,-3  -6  +3,76%  67%  83%,122  84  150,30%  25%  33%,4  1  3,0  0  0,+4  +1  +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Leozin RED,,0.57  0.30  0.71,145  98  180,20  4  16,/  30  10  20  /,0  0  0,-10  -6  -4,43%  27%  50%,96  56  115,40%  25%  44%,4  0  4,7  4  3,-3  -4  +1,,,Leozin RED,,0.32  0.14  0.36,100  0  118,5  0  5,/  13  2  11  /,0  0  0,-8  -2  -6,43%  50%  42%,65  0  76,45%  45%,1  0  1,3  1  2,-2  -1  -1,Leozin RED,,0.81  0.46  1.07,189  120  242,15  4  11,/  17  8  9  /,0  0  0,-2  -4  +2,43%  22%  58%,117  69  154,38%  25%  43%,3  0  3,4  3  1,-1  -3  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,CTC RED,,0.57  0.19  0.78,151  106  182,18  3  15,/  30  11  19  /,4  1  3,-12  -8  -4,63%  55%  67%,111  73  128,25%  24%  25%,5  1  4,0  0  0,+5  +1  +4,,,CTC RED,,0.31  0.02  0.38,117  27  133,5  0  5,/  14  2  12  /,2  0  2,-9  -2  -7,43%  0%  50%,95  27  107,21%  22%  20%,1  0  1,0  0  0,+1  0  +1,gaabxx RED,,0.69  0.85  0.58,131  141  124,9  5  4,/  17  7  10  /,9  4  5,-8  -2  -6,62%  67%  58%,102  98  105,12%  5%  19%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,kev ZMM.B,,0.91  1.35  0.57,223  348  157,46  30  16,/  46  18  28  /,11  4  7,0  +12  -12,64%  73%  56%,160  227  106,21%  29%  12%,7  4  3,13  5  8,-6  -1  -5,0.0,2.0,Nanners ZMM.B,,0.84  0.46  1.03,197  103  244,13  3  10,/  15  5  10  /,2  0  2,-2  -2  0,61%  50%  67%,139  67  175,42%  25%  48%,0  0  0,1  1  0,-1  -1  0,kev ZMM.B,,1.05  1.56  0.53,272  376  170,35  25  10,/  30  13  17  /,9  3  6,+5  +12  -7,70%  75%  65%,179  245  113,18%  26%  9%,4  2  2,10  4  6,-6  -2  -4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Nanners ZMM.B,,0.88  0.78  0.89,210  232  200,44  23  21,/  45  19  26  /,15  6  9,-1  +4  -5,74%  81%  69%,142  151  134,29%  28%  30%,6  5  1,6  3  3,0  +2  -2,5.0,13.0,kev ZMM.B,,0.78  1.14  0.60,174  253  136,11  5  6,/  16  5  11  /,2  1  1,-5  0  -5,50%  67%  42%,119  168  95,33%  50%  21%,3  2  1,3  1  2,0  +1  -1,Blahst ZMM.B,,1.02  1.25  0.80,231  228  236,32  17  15,/  27  10  17  /,3  1  2,+5  +7  -2,70%  80%  60%,143  145  141,17%  18%  17%,5  1  4,1  1  0,+4  0  +4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Blahst ZMM.B,,0.83  0.86  0.77,216  233  214,44  22  22,/  43  16  27  /,6  1  5,+1  +6  -5,66%  77%  56%,141  142  140,21%  22%  21%,6  1  5,4  2  2,+2  -1  +3,19.0,21.0,Blahst ZMM.B,,0.65  0.47  0.73,201  249  178,12  5  7,/  16  6  10  /,3  0  3,-4  -1  -3,56%  67%  50%,137  132  139,37%  44%  33%,1  0  1,3  1  2,-2  -1  -1,King ZMM.B,,1.00  1.00  0.99,217  157  278,30  11  19,/  28  12  16  /,14  9  5,+2  -1  +3,75%  80%  70%,142  111  174,42%  42%  41%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,King ZMM.B,,0.82  0.72  0.86,173  137  233,37  12  25,/  43  17  26  /,16  11  5,-6  -5  -1,67%  73%  63%,128  100  150,35%  38%  34%,3  0  3,4  2  2,-1  -2  +1,,,King ZMM.B,,0.64  0.44  0.73,128  70  157,7  1  6,/  15  5  10  /,2  2  0,-8  -4  -4,50%  50%  50%,95  66  110,23%  25%  22%,2  0  2,0  0  0,+2  0  +2,Nanners ZMM.B,,0.92  1.10  0.75,222  271  173,31  20  11,/  30  14  16  /,13  6  7,+1  +6  -5,80%  90%  70%,143  176  109,24%  28%  17%,6  5  1,5  2  3,+1  +3  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,yiinel ZMM.B,,0.61  0.61  0.58,138  118  146,27  10  17,/  45  20  25  /,14  12  2,-18  -10  -8,64%  69%  59%,89  79  96,39%  42%  37%,6  2  4,3  2  1,+3  0  +3,,,yiinel ZMM.B,,0.57  0.49  0.60,149  148  150,9  3  6,/  15  5  10  /,4  2  2,-6  -2  -4,56%  50%  58%,99  97  101,33%  33%  33%,3  0  3,2  1  1,+1  -1  +2,yiinel ZMM.B,,0.65  0.73  0.57,126  109  144,18  7  11,/  30  15  15  /,10  10  0,-12  -8  -4,68%  75%  60%,84  74  93,43%  47%  39%,3  2  1,1  1  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,nillyaz V1,,1.34  1.57  1.09,233  263  171,45  30  15,/  38  17  21  /,38  20  18,+7  +13  -6,86%  94%  77%,129  155  97,33%  34%  31%,4  2  2,1  0  1,+3  +2  +1,,,meL V1,,1.53  1.85  0.87,286  362  136,20  16  4,/  10  6  4  /,4  4  0,+10  +10  0,83%  100%  50%,180  232  77,46%  48%  33%,2  2  0,2  1  1,0  +1  -1,florescent V1,,1.20  1.23  1.18,258  265  252,33  16  17,/  33  16  17  /,17  8  9,0  0  0,73%  75%  70%,183  184  182,29%  24%  33%,9  6  3,7  4  3,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,meL V1,,1.30  1.53  0.89,240  258  178,49  31  18,/  38  19  19  /,10  8  2,+11  +12  -1,71%  81%  58%,149  171  122,40%  41%  38%,6  3  3,5  1  4,+1  +2  -1,,,nillyaz V1,,1.51  1.56  1.40,265  297  204,18  13  5,/  10  7  3  /,12  8  4,+8  +6  +2,83%  83%  83%,135  147  113,24%  23%  25%,3  2  1,0  0  0,+3  +2  +1,nillyaz V1,,1.18  1.58  0.78,201  242  161,27  17  10,/  28  10  18  /,26  12  14,-1  +7  -8,88%  100%  75%,126  160  92,39%  42%  34%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,sarahcat V1,,1.20  1.19  1.37,216  225  207,45  26  19,/  38  21  17  /,14  9  5,+7  +5  +2,74%  75%  73%,155  168  139,37%  37%  36%,6  2  4,9  7  2,-3  -5  +2,,,sarahcat V1,,1.31  1.00  1.92,216  200  250,14  8  6,/  8  7  1  /,4  4  0,+6  +1  +5,78%  75%  83%,167  152  197,38%  36%  41%,1  0  1,3  3  0,-2  -3  +1,sarahcat V1,,1.10  1.37  0.83,216  240  194,31  18  13,/  30  14  16  /,10  5  5,+1  +4  -3,73%  75%  70%,150  179  121,36%  37%  33%,5  2  3,6  4  2,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,florescent V1,,1.11  1.10  1.15,235  239  251,46  24  22,/  46  24  22  /,27  15  12,0  0  0,81%  84%  77%,170  163  179,28%  23%  34%,11  7  4,8  5  3,+3  +2  +1,,,Noia V1,,1.05  0.83  1.48,175  100  326,12  6  6,/  11  7  4  /,2  0  2,+1  -1  +2,72%  67%  83%,112  63  209,37%  44%  33%,1  0  1,3  2  1,-2  -2  0,meL V1,,1.06  1.21  0.92,193  196  190,29  15  14,/  28  13  15  /,6  4  2,+1  +2  -1,65%  70%  60%,136  135  136,37%  35%  39%,4  1  3,3  0  3,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Noia V1,,0.99  0.95  1.14,181  173  195,37  21  16,/  38  22  16  /,8  3  5,-1  -1  0,71%  75%  65%,124  118  132,31%  32%  30%,3  2  1,5  3  2,-2  -1  -1,,,florescent V1,,1.03  0.98  1.12,212  195  248,13  8  5,/  13  8  5  /,10  7  3,0  0  0,100%  100%  100%,142  129  167,25%  19%  40%,2  1  1,1  1  0,+1  0  +1,Noia V1,,0.94  1.08  0.81,186  217  156,25  15  10,/  27  15  12  /,6  3  3,-2  0  -2,70%  80%  60%,130  151  109,29%  30%  29%,2  2  0,2  1  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Feniz EXL,,1.53  0.96  1.82,303  193  355,38  7  31,/  20  9  11  /,4  3  1,+18  -2  +20,86%  82%  88%,206  173  221,39%  47%  35%,12  2  10,2  2  0,+10  0  +10,2.0,0.0,Feniz EXL,,1.70  0.73  2.18,308  146  390,19  2  17,/  9  5  4  /,4  3  1,+10  -3  +13,83%  83%  83%,199  132  233,33%  40%  30%,6  1  5,1  1  0,+5  0  +5,theory EXL,,1.65  2.60  1.26,292  326  279,20  7  13,/  8  0  8  /,10  6  4,+12  +7  +5,82%  100%  75%,185  186  184,28%  33%  26%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Jow EXL,,1.41  1.51  1.40,247  236  255,34  10  24,/  16  5  11  /,11  5  6,+18  +5  +13,86%  91%  83%,177  178  176,49%  40%  54%,3  0  3,0  0  0,+3  0  +3,13.0,5.0,Jow EXL,,1.65  0.99  1.98,307  222  350,21  5  16,/  7  4  3  /,6  1  5,+14  +1  +13,94%  83%  100%,227  176  252,49%  44%  50%,1  0  1,0  0  0,+1  0  +1,Feniz EXL,,1.37  1.18  1.45,298  249  319,19  5  14,/  11  4  7  /,0  0  0,+8  +1  +7,88%  80%  92%,213  222  209,45%  56%  40%,6  1  5,1  1  0,+5  0  +5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,theory EXL,,1.31  1.53  1.24,228  202  238,31  9  22,/  19  5  14  /,18  6  12,+12  +4  +8,77%  64%  83%,148  120  161,30%  29%  31%,3  2  1,1  1  0,+2  +1  +1,13.0,4.0,theory EXL,,0.97  0.47  1.22,164  99  197,11  2  9,/  11  5  6  /,8  0  8,0  -3  +3,72%  33%  92%,114  65  138,33%  22%  38%,2  1  1,1  1  0,+1  0  +1,jfoeN EXL,,1.27  1.40  1.22,190  125  218,10  2  8,/  7  1  6  /,5  1  4,+3  +1  +2,82%  100%  75%,143  113  155,33%  25%  34%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,jfoeN EXL,,1.11  1.11  1.12,178  143  194,21  5  16,/  16  5  11  /,7  2  5,+5  0  +5,83%  82%  83%,132  128  134,25%  40%  22%,3  0  3,2  1  1,+1  -1  +2,,,Mited EXL,,0.96  1.11  0.89,212  299  169,14  7  7,/  13  5  8  /,5  0  5,+1  +2  -1,72%  83%  67%,142  210  108,33%  57%  18%,2  1  1,1  0  1,+1  +1  0,Mited EXL,,1.21  1.56  1.06,208  308  167,13  6  7,/  10  3  7  /,10  3  7,+3  +3  0,88%  100%  83%,143  193  122,28%  38%  22%,4  2  2,2  0  2,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Mited EXL,,1.08  1.33  0.97,210  303  168,27  13  14,/  23  8  15  /,15  3  12,+4  +5  -1,80%  91%  75%,143  202  115,31%  48%  20%,6  3  3,3  0  3,+3  +3  0,,,jfoeN EXL,,0.95  0.83  1.01,165  157  170,11  3  8,/  9  4  5  /,2  1  1,+2  -1  +3,83%  67%  92%,122  141  113,16%  57%  6%,2  0  2,2  1  1,0  -1  +1,Jow EXL,,1.17  2.02  0.82,187  253  160,13  5  8,/  9  1  8  /,5  4  1,+4  +4  0,76%  100%  67%,123  180  100,50%  36%  67%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,nAvarro 6K,,0.99  0.93  1.04,221  219  226,29  18  11,/  29  21  8  /,8  7  1,0  -3  +3,71%  67%  82%,150  145  160,37%  31%  53%,0  0  0,4  4  0,-4  -4  0,,,nAvarro 6K,,1.03  0.64  1.80,228  183  319,16  7  9,/  15  12  3  /,1  1  0,+1  -5  +6,72%  58%  100%,163  125  239,38%  22%  64%,0  0  0,1  1  0,-1  -1  0,nAvarro 6K,,0.94  1.22  0.29,213  254  114,13  11  2,/  14  9  5  /,7  6  1,-1  +2  -3,71%  75%  60%,136  165  65,35%  37%  25%,0  0  0,3  3  0,-3  -3  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,P4ND4 6K,,0.88  0.81  0.96,192  160  261,23  13  10,/  29  21  8  /,5  4  1,-6  -8  +2,57%  58%  55%,127  109  166,29%  27%  32%,3  1  2,1  0  1,+2  +1  +1,,,P4ND4 6K,,0.92  0.49  1.77,200  88  425,14  5  9,/  14  11  3  /,0  0  0,0  -6  +6,50%  33%  83%,125  51  274,32%  33%  32%,2  0  2,0  0  0,+2  0  +2,P4ND4 6K,,0.84  1.14  0.15,183  232  65,9  8  1,/  15  10  5  /,5  4  1,-6  -2  -4,65%  83%  20%,128  167  36,26%  26%  33%,1  1  0,1  0  1,0  +1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,vandals 6K,,0.69  0.77  0.46,154  184  89,17  14  3,/  29  21  8  /,9  7  2,-12  -7  -5,46%  46%  45%,99  117  61,29%  30%  25%,2  1  1,5  5  0,-3  -4  +1,,,vandals 6K,,0.63  0.57  0.74,127  157  70,7  6  1,/  14  11  3  /,5  3  2,-7  -5  -2,39%  33%  50%,79  98  42,19%  20%  17%,0  0  0,4  4  0,-4  -4  0,vandals 6K,,0.74  0.98  0.18,181  210  111,10  8  2,/  15  10  5  /,4  4  0,-5  -2  -3,53%  58%  40%,121  137  84,38%  39%  33%,2  1  1,1  1  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Crz 6K,,0.53  0.59  0.39,105  119  77,12  10  2,/  30  20  10  /,1  1  0,-18  -10  -8,34%  29%  45%,69  74  57,46%  47%  44%,1  0  1,3  1  2,-2  -1  -1,,,Paul 6K,,0.57  0.44  0.82,129  127  136,6  4  2,/  17  12  5  /,4  1  3,-11  -8  -3,50%  33%  83%,101  99  106,20%  24%  11%,2  2  0,6  4  2,-4  -2  -2,Crz 6K,,0.57  0.76  0.12,106  132  45,6  6  0,/  14  9  5  /,0  0  0,-8  -3  -5,35%  42%  20%,74  86  45,43%  50%  25%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Paul 6K,,0.44  0.30  0.73,130  107  181,13  7  6,/  34  24  10  /,6  2  4,-21  -17  -4,54%  42%  82%,96  78  133,15%  16%  14%,2  2  0,14  10  4,-12  -8  -4,,,Crz 6K,,0.50  0.42  0.66,104  105  103,6  4  2,/  16  11  5  /,1  1  0,-10  -7  -3,33%  17%  67%,64  63  68,50%  44%  60%,1  0  1,2  1  1,-1  -1  0,Paul 6K,,0.30  0.16  0.63,130  87  236,7  3  4,/  17  12  5  /,2  1  1,-10  -9  -1,59%  50%  80%,89  57  167,10%  6%  15%,0  0  0,8  6  2,-8  -6  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,moose TTR,,1.54  1.67  1.62,232  276  233,36  16  20,/  15  8  7  /,16  4  12,+21  +8  +13,83%  69%  92%,164  187  150,22%  29%  18%,6  3  3,3  1  2,+3  +2  +1,2.0,1.0,WeDid TTR,,1.20  1.01  1.36,261  282  242,21  12  9,/  17  8  9  /,9  4  5,+4  +4  0,78%  73%  83%,162  175  151,38%  36%  39%,4  2  2,2  2  0,+2  0  +2,moose TTR,,1.72  1.35  2.09,324  269  379,26  11  15,/  11  7  4  /,8  2  6,+15  +4  +11,79%  67%  92%,209  183  236,21%  26%  17%,5  2  3,2  1  1,+3  +1  +2,Add3r TTR,,1.75  1.72  1.75,297  340  284,19  6  13,/  7  2  5  /,8  2  6,+12  +4  +8,94%  100%  92%,197  219  189,37%  33%  38%,2  0  2,0  0  0,+2  0  +2,,,,,,,,,,,,,,
155,WeDid TTR,,1.19  1.37  1.14,215  259  179,44  26  18,/  42  18  24  /,38  14  24,+2  +8  -6,84%  85%  83%,134  158  115,27%  27%  28%,7  3  4,3  2  1,+4  +1  +3,10.0,13.0,L4CE TTR,,0.85  0.86  0.83,168  156  180,13  6  7,/  18  8  10  /,15  7  8,-5  -2  -3,83%  91%  75%,122  121  124,38%  41%  35%,0  0  0,0  0  0,0  0  0,bdog TTR,,1.19  1.31  1.06,252  283  223,24  14  10,/  14  7  7  /,0  0  0,+10  +7  +3,79%  83%  75%,149  162  135,24%  32%  14%,5  3  2,1  0  1,+4  +3  +1,dazzLe TTR,,1.69  0.55  2.07,294  40  379,17  0  17,/  8  3  5  /,11  3  8,+9  -3  +12,88%  75%  92%,181  27  232,17%  0%  18%,2  0  2,2  2  0,0  -2  +2,,,,,,,,,,,,,,
156,dazzLe TTR,,1.16  0.68  1.38,239  196  261,51  17  34,/  46  23  23  /,26  11  15,+5  -6  +11,73%  74%  72%,151  130  167,17%  18%  17%,8  4  4,7  4  3,+1  0  +1,13.0,11.0,dazzLe TTR,,0.83  0.52  1.11,182  157  205,14  5  9,/  19  10  9  /,9  5  4,-5  -5  0,61%  73%  50%,130  109  150,21%  18%  23%,2  2  0,2  1  1,0  +1  -1,dazzLe TTR,,0.97  0.98  0.95,241  284  198,20  12  8,/  19  10  9  /,6  3  3,+1  +2  -1,75%  75%  75%,151  183  118,16%  19%  12%,4  2  2,3  1  2,+1  +1  0,bdog TTR,,1.43  0.65  1.69,259  197  280,16  3  13,/  8  4  4  /,4  1  3,+8  -1  +9,94%  100%  92%,161  127  172,10%  8%  11%,3  0  3,1  0  1,+2  0  +2,,,,,,,,,,,,,,
157,bdog TTR,,1.14  1.01  1.11,244  266  226,57  28  29,/  43  20  23  /,8  3  5,+14  +8  +6,76%  81%  72%,155  167  146,16%  20%  13%,12  3  9,4  1  3,+8  +2  +6,13.0,3.0,bdog TTR,,0.82  1.07  0.59,221  272  176,17  11  6,/  21  9  12  /,4  2  2,-4  +2  -6,61%  73%  50%,157  186  131,15%  17%  13%,4  0  4,2  1  1,+2  -1  +3,WeDid TTR,,0.95  1.08  0.82,156  210  104,12  9  3,/  17  9  8  /,12  8  4,-5  0  -5,88%  92%  83%,102  125  79,21%  18%  27%,0  0  0,0  0  0,0  0  0,WeDid TTR,,1.43  2.01  1.24,227  341  190,11  5  6,/  8  1  7  /,17  2  15,+3  +4  -1,88%  100%  83%,140  210  116,20%  27%  16%,3  1  2,1  0  1,+2  +1  +1,,,,,,,,,,,,,,
