,Unnamed: 0,Unnamed: 1,R,ACS,K,D,A,+/–,KAST,ADR,HS%,FK,FD,+/–.1,scores_team_1,scores_team_2,Map 1Unnamed: 0,Map 1Unnamed: 1,Map 1R,Map 1ACS,Map 1K,Map 1D,Map 1A,Map 1+/–,Map 1KAST,Map 1ADR,Map 1HS%,Map 1FK,Map 1FD,Map 1+/–.1,Map 2Unnamed: 0,Map 2Unnamed: 1,Map 2R,Map 2ACS,Map 2K,Map 2D,Map 2A,Map 2+/–,Map 2KAST,Map 2ADR,Map 2HS%,Map 2FK,Map 2FD,Map 2+/–.1,Map 3Unnamed: 0,Map 3Unnamed: 1,Map 3R,Map 3ACS,Map 3K,Map 3D,Map 3A,Map 3+/–,Map 3KAST,Map 3ADR,Map 3HS%,Map 3FK,Map 3FD,Map 3+/–.1,Map 4Unnamed: 0,Map 4Unnamed: 1,Map 4R,Map 4ACS,Map 4K,Map 4D,Map 4A,Map 4+/–,Map 4KAST,Map 4ADR,Map 4HS%,Map 4FK,Map 4FD,Map 4+/–.1
134,Kaah MEK,,1.04  0.56  1.53,171  92  245,36  9  27,/  38  24  14  /,29  16  13,-2  -15  +13,79%  71%  87%,105  55  155,21%  13%  25%,6  1  5,6  6  0,0  -5  +5,13.0,7.0,Kaah MEK,,0.83  0.65  0.99,100  62  136,7  2  5,/  14  7  7  /,10  4  6,-7  -5  -2,70%  64%  75%,65  32  95,13%  10%  15%,0  0  0,1  1  0,-1  -1  0,Kaah MEK,,1.26  0.42  1.82,265  109  370,19  3  16,/  14  8  6  /,5  3  2,+5  -5  +10,85%  75%  92%,161  61  228,28%  10%  33%,5  1  4,3  3  0,+2  -2  +4,gabe MEK,,1.31  1.11  1.65,263  227  327,19  10  9,/  12  8  4  /,4  1  3,+7  +2  +5,79%  75%  86%,180  163  209,29%  26%  36%,1  1  0,0  0  0,+1  +1  0,,,,,,,,,,,,,,
135,gabe MEK,,1.01  1.03  1.07,191  231  147,43  28  15,/  41  21  20  /,18  3  15,+2  +7  -5,77%  74%  81%,124  147  100,27%  29%  24%,2  2  0,4  2  2,-2  0  -2,13.0,6.0,gabe MEK,,0.83  0.81  0.84,164  237  99,14  10  4,/  16  8  8  /,3  0  3,-2  +2  -4,78%  73%  83%,106  138  77,32%  30%  38%,1  1  0,3  2  1,-2  -1  -1,hina MEK,,0.94  1.35  0.67,159  187  141,9  5  4,/  12  3  9  /,8  1  7,-3  +2  -5,65%  75%  58%,117  126  111,29%  38%  24%,2  1  1,2  1  1,0  0  0,Kaah MEK,,1.04  0.61  1.77,147  108  217,10  4  6,/  10  9  1  /,14  9  5,0  -5  +5,84%  75%  100%,96  73  136,18%  17%  19%,1  0  1,2  2  0,-1  -2  +1,,,,,,,,,,,,,,
136,hina MEK,,0.93  0.98  0.95,190  186  195,40  20  20,/  41  20  21  /,18  6  12,-1  0  -1,66%  65%  68%,123  115  130,32%  28%  37%,7  3  4,8  4  4,-1  -1  0,,,Fer MEK,,0.69  0.36  0.99,161  131  190,12  4  8,/  17  10  7  /,1  1  0,-5  -6  +1,52%  45%  58%,99  103  95,50%  41%  67%,2  0  2,1  1  0,+1  -1  +2,gabe MEK,,0.91  1.18  0.73,145  229  89,10  8  2,/  13  5  8  /,11  2  9,-3  +3  -6,75%  75%  75%,90  136  60,20%  33%  7%,0  0  0,1  0  1,-1  0  -1,hina MEK,,1.02  0.93  1.17,213  219  204,15  9  6,/  12  9  3  /,4  3  1,+3  0  +3,63%  58%  71%,133  130  140,28%  14%  75%,3  2  1,2  1  1,+1  +1  0,,,,,,,,,,,,,,
137,freya BCK,,1.05  0.76  1.39,248  209  286,52  22  30,/  44  27  17  /,8  1  7,+8  -5  +13,68%  58%  77%,170  135  204,27%  29%  27%,11  7  4,5  4  1,+6  +3  +3,,,freya BCK,,1.31  0.70  1.97,235  174  302,20  7  13,/  11  10  1  /,2  1  1,+9  -3  +12,74%  58%  91%,173  126  224,29%  26%  31%,4  2  2,3  3  0,+1  -1  +2,campolina BCK,,0.94  1.13  0.67,191  200  178,13  9  4,/  14  7  7  /,3  2  1,-1  +2  -3,55%  50%  63%,128  130  125,18%  20%  16%,0  0  0,1  1  0,-1  -1  0,campolina BCK,,1.07  0.74  1.26,236  180  269,14  4  10,/  15  6  9  /,8  2  6,-1  -2  +1,63%  43%  75%,137  96  161,5%  7%  5%,1  0  1,2  1  1,-1  -1  0,,,,,,,,,,,,,,
138,campolina BCK,,1.04  0.95  1.05,200  184  213,43  21  22,/  42  21  21  /,22  9  13,+1  0  +1,69%  61%  77%,122  113  131,14%  17%  12%,1  0  1,4  3  1,-3  -3  0,,,Pati BCK,,1.14  1.00  1.29,186  126  252,14  5  9,/  13  8  5  /,8  3  5,+1  -3  +4,78%  67%  91%,119  81  161,25%  29%  23%,2  0  2,0  0  0,+2  0  +2,beliplay BCK,,0.87  0.99  0.69,183  188  177,11  6  5,/  15  8  7  /,5  5  0,-4  -2  -2,60%  75%  38%,131  148  105,20%  12%  57%,2  0  2,4  4  0,-2  -4  +2,freya BCK,,0.97  0.94  0.99,238  228  245,15  6  9,/  15  6  9  /,4  0  4,0  0  0,68%  57%  75%,159  131  176,20%  42%  13%,2  1  1,2  1  1,0  0  0,,,,,,,,,,,,,,
139,Pati BCK,,0.93  0.89  0.94,172  154  193,35  15  20,/  44  23  21  /,21  12  9,-9  -8  -1,66%  58%  74%,112  99  125,29%  38%  22%,2  0  2,2  0  2,0  0  0,,,campolina BCK,,1.10  0.99  1.22,173  171  176,16  8  8,/  13  8  5  /,11  5  6,+3  0  +3,87%  83%  91%,104  105  102,21%  19%  24%,0  0  0,1  1  0,-1  -1  0,freya BCK,,0.86  0.63  1.21,270  234  325,17  9  8,/  18  11  7  /,2  0  2,-1  -2  +1,60%  58%  63%,175  147  218,33%  26%  45%,5  4  1,0  0  0,+5  +4  +1,Pati BCK,,0.83  0.74  0.88,167  187  156,10  3  7,/  15  6  9  /,4  2  2,-5  -3  -2,63%  43%  75%,118  140  105,39%  40%  38%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,
140,beliplay BCK,,0.79  0.66  0.84,159  158  167,35  16  19,/  48  26  22  /,9  6  3,-13  -10  -3,50%  48%  52%,109  107  110,27%  25%  30%,11  2  9,13  10  3,-2  -8  +6,,,maze BCK,,1.07  1.07  1.06,186  218  153,14  8  6,/  14  9  5  /,10  6  4,0  -1  +1,78%  75%  82%,123  123  123,31%  35%  28%,1  1  0,0  0  0,+1  +1  0,Pati BCK,,0.82  0.94  0.64,164  163  168,11  7  4,/  16  9  7  /,9  7  2,-5  -2  -3,55%  58%  50%,98  92  107,26%  47%  11%,0  0  0,2  0  2,-2  0  -2,beliplay BCK,,0.53  0.02  0.89,95  0  152,8  0  8,/  16  7  9  /,1  0  1,-8  -7  -1,37%  14%  50%,70  0  111,24%  24%,2  0  2,4  3  1,-2  -3  +1,,,,,,,,,,,,,,
141,maze BCK,,0.65  0.61  0.60,143  144  147,29  14  15,/  48  25  23  /,19  11  8,-19  -11  -8,61%  65%  58%,98  86  109,30%  32%  28%,6  2  4,7  3  4,-1  -1  0,,,beliplay BCK,,0.97  0.98  0.96,198  219  176,16  10  6,/  17  11  6  /,3  1  2,-1  -1  0,52%  42%  64%,122  130  113,36%  47%  25%,7  2  5,5  3  2,+2  -1  +3,maze BCK,,0.50  0.73  0.16,114  140  76,8  6  2,/  16  9  7  /,5  4  1,-8  -3  -5,70%  83%  50%,70  88  43,29%  36%  14%,2  1  1,4  2  2,-2  -1  -1,maze BCK,,0.37  0.04  0.57,128  25  189,7  0  7,/  18  7  11  /,4  1  3,-11  -7  -4,32%  14%  42%,97  22  141,29%  0%  32%,3  0  3,3  1  2,0  -1  +1,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Fresht 19,,1.06  1.15  0.95,248  269  222,39  23  16,/  35  19  16  /,10  4  6,+4  +4  0,73%  75%  70%,164  169  158,38%  46%  29%,4  2  2,5  3  2,-1  -1  0,0.0,2.0,Fresht 19,,1.32  1.49  1.12,298  347  239,24  15  9,/  17  9  8  /,5  3  2,+7  +6  +1,77%  83%  70%,203  227  175,45%  50%  38%,2  0  2,0  0  0,+2  0  +2,drakk 19,,1.12  1.07  1.18,286  280  293,21  11  10,/  17  10  7  /,8  5  3,+4  +1  +3,68%  67%  70%,175  167  184,39%  42%  36%,4  1  3,2  0  2,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Morgan 19,,0.90  0.87  0.94,161  129  201,22  9  13,/  31  17  14  /,15  7  8,-9  -8  -1,64%  67%  60%,126  106  151,26%  28%  24%,1  0  1,5  3  2,-4  -3  -1,9.0,13.0,Bunnileyah 19,,1.02  0.88  1.19,243  254  232,16  9  7,/  19  12  7  /,8  5  3,-3  -3  0,68%  75%  60%,156  159  153,22%  28%  17%,2  2  0,1  0  1,+1  +2  -1,Morgan 19,,1.06  0.90  1.25,183  121  258,13  4  9,/  14  9  5  /,4  3  1,-1  -5  +4,64%  58%  70%,143  98  198,20%  15%  24%,0  0  0,0  0  0,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,drakk 19,,0.89  0.77  1.04,221  203  243,33  16  17,/  36  20  16  /,10  6  4,-3  -4  +1,61%  58%  65%,132  120  147,34%  31%  38%,9  3  6,7  4  3,+2  -1  +3,9.0,13.0,Morgan 19,,0.75  0.85  0.63,139  136  144,9  5  4,/  17  8  9  /,11  4  7,-8  -3  -5,64%  75%  50%,109  114  104,38%  54%  25%,1  0  1,5  3  2,-4  -3  -1,Fresht 19,,0.80  0.81  0.79,197  190  205,15  8  7,/  18  10  8  /,5  1  4,-3  -2  -1,68%  67%  70%,124  111  141,32%  41%  23%,2  2  0,5  3  2,-3  -1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Bunnileyah 19,,0.77  0.58  0.99,164  168  160,22  12  10,/  34  22  12  /,8  5  3,-12  -10  -2,59%  54%  65%,109  113  104,23%  29%  18%,4  3  1,4  2  2,0  +1  -1,,,drakk 19,,0.66  0.46  0.89,156  127  192,12  5  7,/  19  10  9  /,2  1  1,-7  -5  -2,55%  50%  60%,89  73  109,26%  16%  42%,5  2  3,5  4  1,0  -2  +2,Fire 19,,0.63  0.70  0.55,133  136  131,11  8  3,/  16  9  7  /,5  3  2,-5  -1  -4,55%  42%  70%,82  81  83,12%  10%  14%,2  1  1,2  2  0,0  -1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Fire 19,,0.61  0.49  0.75,109  94  128,17  9  8,/  33  20  13  /,10  6  4,-16  -11  -5,57%  46%  70%,70  62  80,11%  6%  16%,2  1  1,3  3  0,-1  -2  +1,,,Fire 19,,0.59  0.28  0.95,85  52  125,6  1  5,/  17  11  6  /,5  3  2,-11  -10  -1,59%  50%  70%,58  42  78,10%  0%  20%,0  0  0,1  1  0,-1  -1  0,Bunnileyah 19,,0.52  0.29  0.80,84  82  88,6  3  3,/  15  10  5  /,0  0  0,-9  -7  -2,50%  33%  70%,62  68  56,29%  30%  29%,2  1  1,3  2  1,-1  -1  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,jfoeN EXL,,1.28  1.34  1.23,261  290  236,42  20  22,/  27  14  13  /,4  2  2,+15  +6  +9,75%  75%  75%,170  175  166,30%  31%  28%,6  2  4,5  2  3,+1  0  +1,,,jfoeN EXL,,1.34  1.57  1.14,279  362  211,24  13  11,/  13  6  7  /,0  0  0,+11  +7  +4,86%  90%  83%,178  209  153,32%  30%  36%,5  2  3,1  0  1,+4  +2  +2,jfoeN EXL,,1.23  1.11  1.32,242  219  262,18  7  11,/  14  8  6  /,4  2  2,+4  -1  +5,64%  60%  67%,162  142  179,28%  33%  24%,1  0  1,4  2  2,-3  -2  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,bonzitt EXL,,1.15  1.06  1.22,209  179  235,32  12  20,/  27  12  15  /,16  8  8,+5  0  +5,80%  75%  83%,141  124  156,34%  43%  31%,2  0  2,1  0  1,+1  0  +1,,,ICamii EXL,,1.14  1.13  1.15,190  234  155,14  8  6,/  11  7  4  /,5  3  2,+3  +1  +2,86%  90%  83%,131  163  105,17%  10%  32%,1  0  1,2  2  0,-1  -2  +1,Jow EXL,,1.22  1.04  1.37,278  277  281,22  10  12,/  17  10  7  /,2  0  2,+5  0  +5,82%  70%  92%,160  153  166,25%  17%  33%,6  5  1,1  1  0,+5  +4  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Jow EXL,,1.14  0.95  1.30,273  240  301,43  17  26,/  33  18  15  /,7  1  6,+10  -1  +11,73%  55%  88%,174  141  201,41%  33%  47%,10  6  4,6  5  1,+4  +1  +3,,,bonzitt EXL,,1.10  0.79  1.36,219  143  282,17  5  12,/  14  6  8  /,9  4  5,+3  -1  +4,73%  70%  75%,134  86  174,33%  36%  32%,1  0  1,1  0  1,0  0  0,mmonch EXL,,1.22  1.20  1.24,155  112  192,14  5  9,/  10  5  5  /,7  4  3,+4  0  +4,82%  70%  92%,103  78  124,36%  16%  59%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,mmonch EXL,,1.11  0.99  1.20,160  138  179,27  11  16,/  23  12  11  /,14  6  8,+4  -1  +5,75%  75%  75%,109  94  121,28%  24%  32%,2  1  1,2  0  2,0  +1  -1,,,Jow EXL,,1.07  0.87  1.23,267  204  321,21  7  14,/  16  8  8  /,5  1  4,+5  -1  +6,64%  40%  83%,188  130  236,62%  70%  58%,4  1  3,5  4  1,-1  -3  +2,bonzitt EXL,,1.20  1.33  1.09,199  214  188,15  7  8,/  13  6  7  /,7  4  3,+2  +1  +1,86%  80%  92%,149  161  138,36%  47%  29%,1  0  1,0  0  0,+1  0  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,ICamii EXL,,1.05  1.06  1.04,172  167  177,25  11  14,/  24  12  12  /,15  10  5,+1  -1  +2,82%  85%  79%,119  115  123,24%  15%  36%,4  0  4,6  4  2,-2  -4  +2,,,mmonch EXL,,0.99  0.78  1.16,165  165  166,13  6  7,/  13  7  6  /,7  2  5,0  -1  +1,68%  80%  58%,115  110  119,21%  33%  15%,1  1  0,1  0  1,0  +1  -1,ICamii EXL,,0.96  0.99  0.93,154  100  200,11  3  8,/  13  5  8  /,10  7  3,-2  -2  0,77%  80%  75%,107  66  142,37%  33%  38%,3  0  3,4  2  2,-1  -2  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Pink head,,1.24  1.29  1.14,243  234  218,42  20  22,/  36  15  21  /,13  5  8,+6  +5  +1,69%  74%  64%,148  156  142,44%  42%  46%,0  0  0,1  0  1,-1  0  -1,0.0,2.0,Pink head,,1.10  1.44  0.76,172  225  120,20  14  6,/  21  9  12  /,11  4  7,-1  +5  -6,66%  75%  56%,114  149  80,31%  39%  18%,0  0  0,0  0  0,0  0  0,Pink head,,1.37  1.13  1.52,314  256  348,22  6  16,/  15  6  9  /,2  1  1,+7  0  +7,74%  71%  75%,206  174  225,62%  47%  71%,0  0  0,1  0  1,-1  0  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,skiato head,,0.82  0.84  0.73,192  229  177,36  19  17,/  43  19  24  /,8  5  3,-7  0  -7,63%  74%  54%,135  150  123,28%  37%  20%,5  3  2,10  4  6,-5  -1  -4,15.0,17.0,molly head,,1.01  0.79  1.23,217  146  290,22  7  15,/  24  13  11  /,14  8  6,-2  -6  +4,78%  81%  75%,145  99  190,23%  17%  28%,4  0  4,7  4  3,-3  -4  +1,Nila head,,0.73  0.69  0.75,131  181  102,8  4  4,/  15  7  8  /,2  1  1,-7  -3  -4,63%  71%  58%,86  116  69,27%  25%  29%,1  1  0,3  1  2,-2  0  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,molly head,,0.80  0.47  1.05,168  110  239,29  8  21,/  40  20  20  /,20  8  12,-11  -12  +1,69%  74%  64%,116  72  152,22%  15%  25%,5  0  5,8  4  4,-3  -4  +1,6.0,13.0,skiato head,,0.98  1.36  0.60,223  301  146,25  17  8,/  26  12  14  /,7  5  2,-1  +5  -6,69%  75%  63%,151  197  106,33%  38%  23%,3  3  0,4  1  3,-1  +2  -3,skiato head,,0.65  0.31  0.85,161  66  217,11  2  9,/  17  7  10  /,1  0  1,-6  -5  -1,53%  71%  42%,107  41  145,18%  20%  18%,2  0  2,6  3  3,-4  -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Nila head,,0.78  0.71  0.84,152  152  162,25  12  13,/  37  18  19  /,7  3  4,-12  -6  -6,63%  65%  61%,106  97  113,15%  12%  18%,2  1  1,5  3  2,-3  -2  -1,,,Pookie head,,0.98  0.92  1.05,204  216  194,24  13  11,/  24  13  11  /,2  1  1,0  0  0,81%  88%  75%,121  119  124,21%  26%  18%,7  4  3,4  2  2,+3  +2  +1,molly head,,0.60  0.14  0.86,118  27  171,7  1  6,/  16  7  9  /,6  0  6,-9  -6  -3,53%  57%  50%,68  9  102,17%  0%  20%,1  0  1,1  0  1,0  0  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Pookie head,,0.75  0.83  0.71,176  218  155,32  18  14,/  43  20  23  /,4  2  2,-11  -2  -9,73%  83%  64%,114  129  102,20%  26%  15%,10  6  4,5  2  3,+5  +4  +1,,,Nila head,,0.83  0.72  0.94,173  139  207,17  8  9,/  22  11  11  /,5  2  3,-5  -3  -2,63%  63%  63%,117  89  145,11%  6%  15%,1  0  1,2  2  0,-1  -2  +1,Pookie head,,0.51  0.75  0.37,147  223  103,8  5  3,/  19  7  12  /,2  1  1,-11  -2  -9,58%  71%  50%,102  153  73,17%  27%  10%,3  2  1,1  0  1,+2  +2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,tiff IPHO,,1.33  1.06  1.71,239  195  304,41  16  25,/  27  16  11  /,31  22  9,+14  0  +14,80%  79%  83%,144  110  186,40%  32%  47%,4  2  2,1  1  0,+3  +1  +2,,,tiff IPHO,,1.43  1.21  1.65,258  194  324,27  9  18,/  17  8  9  /,19  14  5,+10  +1  +9,75%  75%  75%,152  93  210,37%  27%  44%,2  1  1,1  1  0,+1  0  +1,silv IPHO,,1.36  1.37  1.36,230  214  260,18  10  8,/  8  5  3  /,6  5  1,+10  +5  +5,79%  67%  100%,144  129  169,36%  29%  44%,0  0  0,2  2  0,-2  -2  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,silv IPHO,,1.24  1.30  1.17,230  226  236,45  25  20,/  31  15  16  /,20  8  12,+14  +10  +4,80%  71%  91%,144  140  149,31%  31%  32%,4  2  2,4  3  1,0  -1  +1,,,soko IPHO,,1.27  1.72  0.82,299  421  179,32  22  10,/  22  10  12  /,9  6  3,+10  +12  -2,78%  88%  69%,191  250  132,27%  30%  24%,5  3  2,1  0  1,+4  +3  +1,tiff IPHO,,1.23  0.91  1.77,219  196  259,14  7  7,/  10  8  2  /,12  8  4,+4  -1  +5,89%  83%  100%,131  132  130,44%  38%  58%,2  1  1,0  0  0,+2  +1  +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,soko IPHO,,1.22  1.49  0.92,303  375  214,53  36  17,/  36  19  17  /,13  7  6,+17  +17  0,78%  82%  74%,197  236  150,31%  33%  28%,8  5  3,5  1  4,+3  +4  -1,,,silv IPHO,,1.11  1.23  0.98,230  236  225,27  15  12,/  23  10  13  /,14  3  11,+4  +5  -1,81%  75%  88%,145  149  141,29%  32%  26%,4  2  2,2  1  1,+2  +1  +1,soko IPHO,,1.17  1.26  1.02,306  313  295,21  14  7,/  14  9  5  /,4  1  3,+7  +5  +2,79%  75%  86%,208  219  189,38%  40%  35%,3  2  1,4  1  3,-1  +1  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,kitana IPHO,,0.88  0.93  0.84,160  153  143,29  16  13,/  32  17  15  /,7  4  3,-3  -1  -2,67%  68%  65%,101  101  102,51%  48%  54%,4  4  0,4  2  2,0  +2  -2,,,kitana IPHO,,0.74  0.84  0.64,115  113  118,15  7  8,/  20  9  11  /,4  3  1,-5  -2  -3,63%  69%  56%,82  76  87,56%  46%  67%,0  0  0,4  2  2,-4  -2  -2,ARTeMis IPHO,,1.07  0.96  1.26,189  174  217,15  8  7,/  12  8  4  /,1  1  0,+3  0  +3,84%  83%  86%,138  139  137,23%  23%  22%,3  1  2,1  1  0,+2  0  +2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ARTeMis IPHO,,0.86  0.74  1.03,181  165  196,31  16  15,/  38  20  18  /,8  3  5,-7  -4  -3,71%  68%  74%,128  123  135,20%  23%  17%,9  3  6,8  5  3,+1  -2  +3,,,ARTeMis IPHO,,0.66  0.53  0.79,172  159  187,16  8  8,/  26  12  14  /,7  2  5,-10  -4  -6,63%  56%  69%,123  111  134,18%  22%  15%,6  2  4,7  4  3,-1  -2  +1,kitana IPHO,,1.03  1.02  1.04,205  208  201,14  9  5,/  12  8  4  /,3  1  2,+2  +1  +1,74%  67%  86%,135  134  137,47%  50%  44%,4  4  0,0  0  0,+4  +4  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
